KeyCode,JPName,5桁銘柄コード,4桁銘柄Code
4985,アース製薬株式会社,49850,4985
4987,株式会社寺岡製作所,49870,4987
4989,イハラケミカル工業株式会社,49890,4989
4990,昭和化学工業株式会社,49900,4990
4992,北興化学工業株式会社,49920,4992
4994,大成ラミック株式会社,49940,4994
4995,サンケイ化学株式会社,49950,4995
4996,クミアイ化学工業株式会社,49960,4996
4997,日本農薬株式会社,49970,4997
4998,フマキラー株式会社,49980,4998
4999,セメダイン株式会社,49990,4999
5002,昭和シェル石油株式会社,50020,5002
5008,東亜石油株式会社,50080,5008
5009,富士興産株式会社,50090,5009
5010,日本精蝋株式会社,50100,5010
5011,ニチレキ株式会社,50110,5011
5012,東燃ゼネラル石油株式会社,50120,5012
5013,ユシロ化学工業株式会社,50130,5013
5015,ビーピー・カストロール株式会社,50150,5015
5017,富士石油株式会社,50170,5017
5018,株式会社ＭＯＲＥＳＣＯ,50180,5018
5019,出光興産株式会社,50190,5019
5020,ＪＸホールディングス株式会社,50200,5020
5021,コスモエネルギーホールディングス株式会社,50210,5021
5101,横浜ゴム株式会社,51010,5101
5103,昭和ホールディングス株式会社,51030,5103
5104,日東化工株式会社,51040,5104
5105,東洋ゴム工業株式会社,51050,5105
5108,株式会社ブリヂストン,51080,5108
5110,住友ゴム工業株式会社,51100,5110
5121,藤倉ゴム工業株式会社,51210,5121
5122,オカモト株式会社,51220,5122
5142,アキレス株式会社,51420,5142
5161,西川ゴム工業株式会社,51610,5161
5162,株式会社朝日ラバー,51620,5162
5184,株式会社ニチリン,51840,5184
5185,株式会社フコク,51850,5185
5186,ニッタ株式会社,51860,5186
5187,クリエートメディック株式会社,51870,5187
5189,櫻護謨株式会社,51890,5189
5191,住友理工株式会社,51910,5191
5192,三ツ星ベルト株式会社,51920,5192
5194,相模ゴム工業株式会社,51940,5194
5195,バンドー化学株式会社,51950,5195
5199,不二ラテックス株式会社,51990,5199
5201,旭硝子株式会社,52010,5201
5202,日本板硝子株式会社,52020,5202
5204,石塚硝子株式会社,52040,5204
5208,株式会社有沢製作所,52080,5208
5210,日本山村硝子株式会社,52100,5210
5212,不二硝子株式会社,52120,5212
5214,日本電気硝子株式会社,52140,5214
5216,株式会社倉元製作所,52160,5216
5217,テクノクオーツ株式会社,52170,5217
5218,株式会社オハラ,52180,5218
5232,住友大阪セメント株式会社,52320,5232
5233,太平洋セメント株式会社,52330,5233
5234,株式会社デイ・シイ,52340,5234
5237,株式会社ノザワ,52370,5237
5261,リソルホールディングス株式会社,52610,5261
5262,日本ヒューム株式会社,52620,5262
5268,旭コンクリート工業株式会社,52680,5268
5269,日本コンクリート工業株式会社,52690,5269
5271,株式会社トーヨーアサノ,52710,5271
5273,三谷セキサン株式会社,52730,5273
5277,株式会社スパンクリートコーポレーション,52770,5277
5279,日本興業株式会社,52790,5279
5280,ヨシコン株式会社,52800,5280
5282,ジオスター株式会社,52820,5282
5283,株式会社高見澤,52830,5283
5284,株式会社ヤマウ,52840,5284
5285,株式会社ヤマックス,52850,5285
5287,株式会社イトーヨーギョー,52870,5287
5288,アジアパイルホールディングス株式会社,52880,5288
5289,ゼニス羽田ホールディングス株式会社,52890,5289
5301,東海カーボン株式会社,53010,5301
5302,日本カーボン株式会社,53020,5302
5304,ＳＥＣカーボン株式会社,53040,5304
5310,東洋炭素株式会社,53100,5310
5331,株式会社ノリタケカンパニーリミテド,53310,5331
5332,ＴＯＴＯ株式会社,53320,5332
5333,日本碍子株式会社,53330,5333
5334,日本特殊陶業株式会社,53340,5334
5337,ダントーホールディングス株式会社,53370,5337
5341,アサヒ衛陶株式会社,53410,5341
5342,ジャニス工業株式会社,53420,5342
5343,ニッコー株式会社,53430,5343
5344,株式会社ＭＡＲＵＷＡ,53440,5344
5351,品川リフラクトリーズ株式会社,53510,5351
5352,黒崎播磨株式会社,53520,5352
5355,日本坩堝株式会社,53550,5355
5356,美濃窯業株式会社,53560,5356
5357,株式会社　ヨータイ,53570,5357
5358,イソライト工業株式会社,53580,5358
5363,東京窯業株式会社,53630,5363
5367,株式会社ニッカトー,53670,5367
5380,新東株式会社,53800,5380
5381,Ｍｉｐｏｘ株式会社,53810,5381
5384,株式会社フジミインコーポレーテッド,53840,5384
5386,株式会社鶴弥,53860,5386
5387,チヨダウーテ株式会社,53870,5387
5388,クニミネ工業株式会社,53880,5388
5391,株式会社エーアンドエーマテリアル,53910,5391
5393,ニチアス株式会社,53930,5393
5395,理研コランダム株式会社,53950,5395
5401,新日鐵住金株式会社,54010,5401
5406,株式会社　神戸製鋼所,54060,5406
5408,株式会社中山製鋼所,54080,5408
5410,合同製鐵株式会社,54100,5410
5411,ジェイ　エフ　イー　ホールディングス株式会社,54110,5411
5412,株式會社ポスコ,54120,5412
5413,日新製鋼株式会社,54130,5413
5423,東京製鐵株式会社,54230,5423
5440,共英製鋼株式会社,54400,5440
5444,大和工業株式会社,54440,5444
5445,東京鐵鋼株式会社,54450,5445
5446,北越メタル株式会社,54460,5446
5448,東京鋼鐵株式会社,54480,5448
5449,大阪製鐵株式会社,54490,5449
5451,株式会社淀川製鋼所,54510,5451
5453,東洋鋼鈑株式会社,54530,5453
5456,朝日工業株式会社,54560,5456
5458,高砂鐵工株式会社,54580,5458
5461,中部鋼鈑株式会社,54610,5461
5463,丸一鋼管株式会社,54630,5463
5464,モリ工業株式会社,54640,5464
5471,大同特殊鋼株式会社,54710,5471
5476,日本高周波鋼業株式会社,54760,5476
5480,日本冶金工業株式会社,54800,5480
5481,山陽特殊製鋼株式会社,54810,5481
5482,愛知製鋼株式会社,54820,5482
5484,東北特殊鋼株式会社,54840,5484
5486,日立金属株式会社,54860,5486
5491,日本金属株式会社,54910,5491
5541,大平洋金属株式会社,55410,5541
5542,新報国製鉄株式会社,55420,5542
5563,新日本電工株式会社,55630,5563
5602,株式会社栗本鐵工所,56020,5602
5603,虹技株式会社,56030,5603
5605,株式会社アイメタルテクノロジー,56050,5605
5607,中央可鍛工業株式会社,56070,5607
5609,日本鋳造株式会社,56090,5609
5610,大和重工株式会社,56100,5610
5612,日本鋳鉄管株式会社,56120,5612
5614,株式会社川金ホールディングス,56140,5614
5631,株式会社日本製鋼所,56310,5631
5632,三菱製鋼株式会社,56320,5632
5644,株式会社メタルアート,56440,5644
5658,日亜鋼業株式会社,56580,5658
5659,日本精線株式会社,56590,5659
5660,神鋼鋼線工業株式会社,56600,5660
5695,パウダーテック株式会社,56950,5695
5697,株式会社サンユウ,56970,5697
5698,株式会社エンビプロ・ホールディングス,56980,5698
5702,株式会社大紀アルミニウム工業所,57020,5702
5703,日本軽金属ホールディングス株式会社,57030,5703
5704,株式会社ＪＭＣ,57040,5704
5706,三井金属鉱業株式会社,57060,5706
5707,東邦亜鉛株式会社,57070,5707
5711,三菱マテリアル株式会社,57110,5711
5713,住友金属鉱山株式会社,57130,5713
5714,ＤＯＷＡホールディングス株式会社,57140,5714
5715,古河機械金属株式会社,57150,5715
5721,株式会社エス・サイエンス,57210,5721
5724,株式会社アサカ理研,57240,5724
5726,株式会社大阪チタニウムテクノロジーズ,57260,5726
5727,東邦チタニウム株式会社,57270,5727
5729,日本精鉱株式会社,57290,5729
5738,住友軽金属工業株式会社,57380,5738
5741,株式会社ＵＡＣＪ,57410,5741
5742,エヌアイシ・オートテック株式会社,57420,5742
5753,日本伸銅株式会社,57530,5753
5757,株式会社ＣＫサンエツ,57570,5757
5758,ＦＣＭ株式会社,57580,5758
5781,東邦金属株式会社,57810,5781
5801,古河電気工業株式会社,58010,5801
5802,住友電気工業株式会社,58020,5802
5803,株式会社フジクラ,58030,5803
5805,昭和電線ホールディングス株式会社,58050,5805
5807,東京特殊電線株式会社,58070,5807
5809,タツタ電線株式会社,58090,5809
5812,日立電線株式会社,58120,5812
5815,沖電線株式会社,58150,5815
5816,オーナンバ株式会社,58160,5816
5817,ＪＭＡＣＳ株式会社,58170,5817
5819,カナレ電気株式会社,58190,5819
5820,株式会社三ッ星,58200,5820
5821,平河ヒューテック株式会社,58210,5821
5851,リョービ株式会社,58510,5851
5852,株式会社アーレスティ,58520,5852
5856,株式会社東理ホールディングス,58560,5856
5857,アサヒホールディングス株式会社,58570,5857
5900,株式会社ダイケン,59000,5900
5901,東洋製罐グループホールディングス株式会社,59010,5901
5902,ホッカンホールディングス株式会社,59020,5902
5903,シンポ株式会社,59030,5903
5905,日本製罐株式会社,59050,5905
5906,エムケー精工株式会社,59060,5906
5907,ＪＦＥコンテイナー株式会社,59070,5907
5909,株式会社　コロナ,59090,5909
5911,株式会社横河ブリッジホールディングス,59110,5911
5912,ＯＳＪＢホールディングス株式会社,59120,5912
5915,株式会社駒井ハルテック,59150,5915
5918,瀧上工業株式会社,59180,5918
5921,川岸工業株式会社,59210,5921
5922,那須電機鉄工株式会社,59220,5922
5923,高田機工株式会社,59230,5923
5928,アルメタックス株式会社,59280,5928
5929,三和ホールディングス株式会社,59290,5929
5930,文化シヤッター株式会社,59300,5930
5932,三協立山株式会社,59320,5932
5933,アルインコ株式会社,59330,5933
5935,元旦ビューティ工業株式会社,59350,5935
5936,東洋シヤッター株式会社,59360,5936
5938,株式会社ＬＩＸＩＬグループ,59380,5938
5939,株式会社大谷工業,59390,5939
5940,不二サッシ株式会社,59400,5940
5941,株式会社　中西製作所,59410,5941
5942,日本フイルコン株式会社,59420,5942
5943,株式会社ノーリツ,59430,5943
5945,天龍製鋸株式会社,59450,5945
5946,株式会社長府製作所,59460,5946
5947,リンナイ株式会社,59470,5947
5949,ユニプレス株式会社,59490,5949
5950,日本パワーファスニング株式会社,59500,5950
5951,ダイニチ工業株式会社,59510,5951
5952,アマテイ株式会社,59520,5952
5953,昭和鉄工株式会社,59530,5953
5955,株式会社ヤマシナ,59550,5955
5956,トーソー株式会社,59560,5956
5957,日東精工株式会社,59570,5957
5958,三洋工業株式会社,59580,5958
5959,岡部株式会社,59590,5959
5962,浅香工業株式会社,59620,5962
5964,東洋刄物株式会社,59640,5964
5965,株式会社フジマック,59650,5965
5966,京都機械工具株式会社,59660,5966
5967,ＴＯＮＥ株式会社,59670,5967
5969,株式会社ロブテックス,59690,5969
5970,株式会社ジーテクト,59700,5970
5971,株式会社共和工業所,59710,5971
5973,株式会社トーアミ,59730,5973
5974,中国工業株式会社,59740,5974
5975,東プレ株式会社,59750,5975
5976,高周波熱錬株式会社,59760,5976
5979,カネソウ株式会社,59790,5979
5981,東京製綱株式会社,59810,5981
5982,株式会社マルゼン,59820,5982
5983,イワブチ株式会社,59830,5983
5984,兼房株式会社,59840,5984
5985,サンコール株式会社,59850,5985
5986,モリテックスチール株式会社,59860,5986
5987,株式会社オーネックス,59870,5987
5988,株式会社パイオラックス,59880,5988
5989,株式会社エイチワン,59890,5989
5990,株式会社スーパーツール,59900,5990
5991,日本発條株式会社,59910,5991
5992,中央発條株式会社,59920,5992
5993,知多鋼業株式会社,59930,5993
5994,株式会社ファインシンター,59940,5994
5997,協立エアテック株式会社,59970,5997
5998,株式会社　アドバネクス,59980,5998
5999,イハラサイエンス株式会社,59990,5999
6005,三浦工業株式会社,60050,6005
6013,株式会社タクマ,60130,6013
6016,神戸発動機株式会社,60160,6016
6018,阪神内燃機工業株式会社,60180,6018
6022,株式会社　赤阪鐵工所,60220,6022
6023,ダイハツディーゼル株式会社,60230,6023
